Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Symbiosis,Spine,Relative Abundance
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.98,symbiont-barren,non-spinose,0.356
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.98,symbiont-barren,spinose,0.294
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.98,symbiont-bearing,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.98,symbiont-bearing,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.98,symbiont-facultative,non-spinose,0.305
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.98,symbiont-facultative,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.98,symbiont-obligate,spinose,0.044
SU90-03,,40.505,-32.0533,2475,North Atlantic,0.98,undetermined,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1,symbiont-barren,non-spinose,0.399
SU90-03,,40.505,-32.0533,2475,North Atlantic,1,symbiont-barren,spinose,0.243
SU90-03,,40.505,-32.0533,2475,North Atlantic,1,symbiont-bearing,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1,symbiont-bearing,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1,symbiont-facultative,non-spinose,0.306
SU90-03,,40.505,-32.0533,2475,North Atlantic,1,symbiont-facultative,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1,symbiont-obligate,spinose,0.041
SU90-03,,40.505,-32.0533,2475,North Atlantic,1,undetermined,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.02,symbiont-barren,non-spinose,0.393
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.02,symbiont-barren,spinose,0.227
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.02,symbiont-bearing,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.02,symbiont-bearing,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.02,symbiont-facultative,non-spinose,0.33
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.02,symbiont-facultative,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.02,symbiont-obligate,spinose,0.037
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.02,undetermined,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.04,symbiont-barren,non-spinose,0.419
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.04,symbiont-barren,spinose,0.263
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.04,symbiont-bearing,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.04,symbiont-bearing,spinose,0.003
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.04,symbiont-facultative,non-spinose,0.247
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.04,symbiont-facultative,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.04,symbiont-obligate,spinose,0.055
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.04,undetermined,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.06,symbiont-barren,non-spinose,0.372
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.06,symbiont-barren,spinose,0.284
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.06,symbiont-bearing,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.06,symbiont-bearing,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.06,symbiont-facultative,non-spinose,0.282
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.06,symbiont-facultative,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.06,symbiont-obligate,spinose,0.063
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.06,undetermined,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.07,symbiont-barren,non-spinose,0.37
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.07,symbiont-barren,spinose,0.279
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.07,symbiont-bearing,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.07,symbiont-bearing,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.07,symbiont-facultative,non-spinose,0.297
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.07,symbiont-facultative,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.07,symbiont-obligate,spinose,0.044
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.07,undetermined,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.08,symbiont-barren,non-spinose,0.357
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.08,symbiont-barren,spinose,0.295
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.08,symbiont-bearing,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.08,symbiont-bearing,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.08,symbiont-facultative,non-spinose,0.296
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.08,symbiont-facultative,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.08,symbiont-obligate,spinose,0.048
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.08,undetermined,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.1,symbiont-barren,non-spinose,0.368
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.1,symbiont-barren,spinose,0.311
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.1,symbiont-bearing,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.1,symbiont-bearing,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.1,symbiont-facultative,non-spinose,0.256
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.1,symbiont-facultative,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.1,symbiont-obligate,spinose,0.055
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.1,undetermined,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.12,symbiont-barren,non-spinose,0.378
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.12,symbiont-barren,spinose,0.28
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.12,symbiont-bearing,non-spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.12,symbiont-bearing,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.12,symbiont-facultative,non-spinose,0.276
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.12,symbiont-facultative,spinose,0
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.12,symbiont-obligate,spinose,0.062
SU90-03,,40.505,-32.0533,2475,North Atlantic,1.12,undetermined,non-spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.81,symbiont-barren,non-spinose,0.961
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.81,symbiont-barren,spinose,0.033
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.81,symbiont-bearing,non-spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.81,symbiont-bearing,spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.81,symbiont-facultative,non-spinose,0.007
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.81,symbiont-facultative,spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.81,symbiont-obligate,spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.81,undetermined,non-spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.9,symbiont-barren,non-spinose,0.914
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.9,symbiont-barren,spinose,0.047
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.9,symbiont-bearing,non-spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.9,symbiont-bearing,spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.9,symbiont-facultative,non-spinose,0.036
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.9,symbiont-facultative,spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.9,symbiont-obligate,spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.9,undetermined,non-spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.99,symbiont-barren,non-spinose,0.935
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.99,symbiont-barren,spinose,0.056
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.99,symbiont-bearing,non-spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.99,symbiont-bearing,spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.99,symbiont-facultative,non-spinose,0.006
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.99,symbiont-facultative,spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.99,symbiont-obligate,spinose,0
SU90-39,,52.5667,-21.94,3955,North Atlantic,0.99,undetermined,non-spinose,0
SU90-I02,multi core,45.09,-39.438333,1965,North Atlantic,,symbiont-barren,spinose,0.232
SU90-I02,multi core,45.09,-39.438333,1965,North Atlantic,,symbiont-bearing,non-spinose,0.01
SU90-I02,multi core,45.09,-39.438333,1965,North Atlantic,,symbiont-bearing,spinose,0
SU90-I02,multi core,45.09,-39.438333,1965,North Atlantic,,symbiont-facultative,non-spinose,0.035
SU90-I02,multi core,45.09,-39.438333,1965,North Atlantic,,symbiont-facultative,spinose,0
SU90-I02,multi core,45.09,-39.438333,1965,North Atlantic,,symbiont-obligate,spinose,0
SU90-I02,multi core,45.09,-39.438333,1965,North Atlantic,,undetermined,non-spinose,0
SU90-I03,multi core,51.878333,-39.781667,2970,North Atlantic,,symbiont-barren,spinose,0.141
SU90-I03,multi core,51.878333,-39.781667,2970,North Atlantic,,symbiont-bearing,non-spinose,0
SU90-I03,multi core,51.878333,-39.781667,2970,North Atlantic,,symbiont-bearing,spinose,0
SU90-I03,multi core,51.878333,-39.781667,2970,North Atlantic,,symbiont-facultative,non-spinose,0.004
SU90-I03,multi core,51.878333,-39.781667,2970,North Atlantic,,symbiont-facultative,spinose,0
SU90-I03,multi core,51.878333,-39.781667,2970,North Atlantic,,symbiont-obligate,spinose,0
SU90-I03,multi core,51.878333,-39.781667,2970,North Atlantic,,undetermined,non-spinose,0
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.21,symbiont-barren,non-spinose,0.997
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.21,symbiont-barren,spinose,0
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.21,symbiont-bearing,non-spinose,0
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.21,symbiont-bearing,spinose,0
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.21,symbiont-facultative,non-spinose,0.002
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.21,symbiont-facultative,spinose,0
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.21,symbiont-obligate,spinose,0
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.21,undetermined,non-spinose,0
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.23,symbiont-barren,non-spinose,0.991
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.23,symbiont-barren,spinose,0.005
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.23,symbiont-bearing,non-spinose,0
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.23,symbiont-bearing,spinose,0
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.23,symbiont-facultative,non-spinose,0.004
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.23,symbiont-facultative,spinose,0
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.23,symbiont-obligate,spinose,0
SU90-I06,,59.5217,-39.445,1315,North Atlantic,0.23,undetermined,non-spinose,0
SU92-03,,43.196,10.113,3005,North Atlantic,,symbiont-bearing,non-spinose,0.00160513643659711
SU92-03,,43.196,10.113,3005,North Atlantic,,symbiont-bearing,spinose,0.0702173041435515
SU92-03,,43.196,10.113,3005,North Atlantic,,symbiont-facultative,spinose,0
SU92-03,,43.196,10.113,3005,North Atlantic,,symbiont-obligate,spinose,0.451562438492013
SU92-03,,43.196,10.113,3005,North Atlantic,,undetermined,non-spinose,0
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.8,symbiont-barren,non-spinose,0.281
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.8,symbiont-barren,spinose,0.049
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.8,symbiont-bearing,non-spinose,0
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.8,symbiont-bearing,spinose,0
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.8,symbiont-facultative,non-spinose,0.563
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.8,symbiont-facultative,spinose,0
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.8,symbiont-obligate,spinose,0.107
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.8,undetermined,non-spinose,0
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.85,symbiont-barren,non-spinose,0.354
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.85,symbiont-barren,spinose,0.101
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.85,symbiont-bearing,non-spinose,0
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.85,symbiont-bearing,spinose,0.013
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.85,symbiont-facultative,non-spinose,0.422
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.85,symbiont-facultative,spinose,0
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.85,symbiont-obligate,spinose,0.109
SU92-21,,36.5117,-23.7367,4170,North Atlantic,0.85,undetermined,non-spinose,0
T87/2/20G,Piston,34.97,23.75,707,Mediterranean,,symbiont-barren,non-spinose,0
T87/2/20G,Piston,34.97,23.75,707,Mediterranean,,symbiont-barren,spinose,0
T87/2/20G,Piston,34.97,23.75,707,Mediterranean,,symbiont-bearing,non-spinose,0
T87/2/20G,Piston,34.97,23.75,707,Mediterranean,,symbiont-bearing,spinose,0
T87/2/20G,Piston,34.97,23.75,707,Mediterranean,,symbiont-facultative,non-spinose,0
T87/2/20G,Piston,34.97,23.75,707,Mediterranean,,symbiont-facultative,spinose,0
T87/2/20G,Piston,34.97,23.75,707,Mediterranean,,symbiont-obligate,spinose,0
T87/2/20G,Piston,34.97,23.75,707,Mediterranean,,undetermined,non-spinose,0
T89-40,,-21.6,6.783333333,3073,South Atlantic,,symbiont-barren,non-spinose,0.315625
T89-40,,-21.6,6.783333333,3073,South Atlantic,,symbiont-barren,spinose,0.25
T89-40,,-21.6,6.783333333,3073,South Atlantic,,symbiont-bearing,non-spinose,0
T89-40,,-21.6,6.783333333,3073,South Atlantic,,symbiont-bearing,spinose,0.009375
T89-40,,-21.6,6.783333333,3073,South Atlantic,,symbiont-facultative,non-spinose,0.28435
T89-40,,-21.6,6.783333333,3073,South Atlantic,,symbiont-facultative,spinose,0
T89-40,,-21.6,6.783333333,3073,South Atlantic,,symbiont-obligate,spinose,0.115625
T89-40,,-21.6,6.783333333,3073,South Atlantic,,undetermined,non-spinose,0.003125
TAN0803-09,,-46.997,166.061,1648,Pacific,,symbiont-bearing,non-spinose,0.011
TAN0803-09,,-46.997,166.061,1648,Pacific,,symbiont-bearing,spinose,0
TAN0803-09,,-46.997,166.061,1648,Pacific,,symbiont-facultative,non-spinose,0.609
TAN0803-09,,-46.997,166.061,1648,Pacific,,symbiont-facultative,spinose,0
TAN0803-09,,-46.997,166.061,1648,Pacific,,symbiont-obligate,spinose,0.037
TAN0803-09,,-46.997,166.061,1648,Pacific,,undetermined,non-spinose,0
TAN1106-28,,-48.372,165.659,2798,Pacific,,symbiont-barren,spinose,0.412
TAN1106-28,,-48.372,165.659,2798,Pacific,,symbiont-bearing,non-spinose,0.004
TAN1106-28,,-48.372,165.659,2798,Pacific,,symbiont-bearing,spinose,0
TAN1106-28,,-48.372,165.659,2798,Pacific,,symbiont-facultative,non-spinose,0.234
TAN1106-28,,-48.372,165.659,2798,Pacific,,symbiont-facultative,spinose,0
TAN1106-28,,-48.372,165.659,2798,Pacific,,symbiont-obligate,spinose,0.018
TAN1106-28,,-48.372,165.659,2798,Pacific,,undetermined,non-spinose,0.15
TAN1106-34,,-49.302,165.166,3416,Pacific,,symbiont-bearing,non-spinose,0.013
TAN1106-34,,-49.302,165.166,3416,Pacific,,symbiont-bearing,spinose,0
TAN1106-34,,-49.302,165.166,3416,Pacific,,symbiont-facultative,non-spinose,0.716
TAN1106-34,,-49.302,165.166,3416,Pacific,,symbiont-facultative,spinose,0
TAN1106-34,,-49.302,165.166,3416,Pacific,,symbiont-obligate,spinose,0.027
TAN1106-34,,-49.302,165.166,3416,Pacific,,undetermined,non-spinose,0
TAN1106-43,,-50.449,164.878,3670,Pacific,,symbiont-barren,spinose,1.012
TAN1106-43,,-50.449,164.878,3670,Pacific,,symbiont-bearing,non-spinose,0
TAN1106-43,,-50.449,164.878,3670,Pacific,,symbiont-bearing,spinose,0
TAN1106-43,,-50.449,164.878,3670,Pacific,,symbiont-facultative,non-spinose,0.314
TAN1106-43,,-50.449,164.878,3670,Pacific,,symbiont-facultative,spinose,0
TAN1106-43,,-50.449,164.878,3670,Pacific,,symbiont-obligate,spinose,0.059
TAN1106-43,,-50.449,164.878,3670,Pacific,,undetermined,non-spinose,0
TAN1106-89,,-47.971,169.36,671,Pacific,,symbiont-barren,non-spinose,0.52
TAN1106-89,,-47.971,169.36,671,Pacific,,symbiont-barren,spinose,0.377
TAN1106-89,,-47.971,169.36,671,Pacific,,symbiont-bearing,non-spinose,0
TAN1106-89,,-47.971,169.36,671,Pacific,,symbiont-bearing,spinose,0
TAN1106-89,,-47.971,169.36,671,Pacific,,symbiont-facultative,non-spinose,0.095
TAN1106-89,,-47.971,169.36,671,Pacific,,symbiont-facultative,spinose,0
TAN1106-89,,-47.971,169.36,671,Pacific,,symbiont-obligate,spinose,0.009
TAN1106-89,,-47.971,169.36,671,Pacific,,undetermined,non-spinose,0
TR163-11,,6.45,-85.822,1950,Pacific,36,symbiont-barren,non-spinose,0.08250825083
TR163-11,,6.45,-85.822,1950,Pacific,36,symbiont-barren,spinose,0.1122112211
TR163-11,,6.45,-85.822,1950,Pacific,36,symbiont-bearing,non-spinose,0
TR163-11,,6.45,-85.822,1950,Pacific,36,symbiont-bearing,spinose,0
TR163-11,,6.45,-85.822,1950,Pacific,36,symbiont-facultative,non-spinose,0.4422442244
TR163-11,,6.45,-85.822,1950,Pacific,36,symbiont-facultative,spinose,0
TR163-11,,6.45,-85.822,1950,Pacific,36,symbiont-obligate,spinose,0.0594059406
TR163-11,,6.45,-85.822,1950,Pacific,36,undetermined,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,76,symbiont-barren,non-spinose,0.0988700565
TR163-33,,-1.913,-82.568,2230,Pacific,76,symbiont-barren,spinose,0.1807909605
TR163-33,,-1.913,-82.568,2230,Pacific,76,symbiont-bearing,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,76,symbiont-bearing,spinose,0.00282485876
TR163-33,,-1.913,-82.568,2230,Pacific,76,symbiont-facultative,non-spinose,0.66101694915
TR163-33,,-1.913,-82.568,2230,Pacific,76,symbiont-facultative,spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,76,symbiont-obligate,spinose,0.0395480226
TR163-33,,-1.913,-82.568,2230,Pacific,76,undetermined,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,78,symbiont-barren,non-spinose,0.08666666667
TR163-33,,-1.913,-82.568,2230,Pacific,78,symbiont-barren,spinose,0.21
TR163-33,,-1.913,-82.568,2230,Pacific,78,symbiont-bearing,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,78,symbiont-bearing,spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,78,symbiont-facultative,non-spinose,0.63000000003
TR163-33,,-1.913,-82.568,2230,Pacific,78,symbiont-facultative,spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,78,symbiont-obligate,spinose,0.03333333333
TR163-33,,-1.913,-82.568,2230,Pacific,78,undetermined,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,82,symbiont-barren,non-spinose,0.09
TR163-33,,-1.913,-82.568,2230,Pacific,82,symbiont-barren,spinose,0.2066666667
TR163-33,,-1.913,-82.568,2230,Pacific,82,symbiont-bearing,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,82,symbiont-bearing,spinose,0.00333333333
TR163-33,,-1.913,-82.568,2230,Pacific,82,symbiont-facultative,non-spinose,0.63999999994
TR163-33,,-1.913,-82.568,2230,Pacific,82,symbiont-facultative,spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,82,symbiont-obligate,spinose,0.03999999999
TR163-33,,-1.913,-82.568,2230,Pacific,82,undetermined,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,84,symbiont-barren,non-spinose,0.07395498393
TR163-33,,-1.913,-82.568,2230,Pacific,84,symbiont-barren,spinose,0.1318327974
TR163-33,,-1.913,-82.568,2230,Pacific,84,symbiont-bearing,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,84,symbiont-bearing,spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,84,symbiont-facultative,non-spinose,0.72025723472
TR163-33,,-1.913,-82.568,2230,Pacific,84,symbiont-facultative,spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,84,symbiont-obligate,spinose,0.04823151126
TR163-33,,-1.913,-82.568,2230,Pacific,84,undetermined,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,86,symbiont-barren,non-spinose,0.06481481481
TR163-33,,-1.913,-82.568,2230,Pacific,86,symbiont-barren,spinose,0.19444444445
TR163-33,,-1.913,-82.568,2230,Pacific,86,symbiont-bearing,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,86,symbiont-bearing,spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,86,symbiont-facultative,non-spinose,0.64197530867
TR163-33,,-1.913,-82.568,2230,Pacific,86,symbiont-facultative,spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,86,symbiont-obligate,spinose,0.07407407407
TR163-33,,-1.913,-82.568,2230,Pacific,86,undetermined,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,88,symbiont-barren,non-spinose,0.08169014085
TR163-33,,-1.913,-82.568,2230,Pacific,88,symbiont-barren,spinose,0.2394366197
TR163-33,,-1.913,-82.568,2230,Pacific,88,symbiont-bearing,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,88,symbiont-bearing,spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,88,symbiont-facultative,non-spinose,0.62816901415
TR163-33,,-1.913,-82.568,2230,Pacific,88,symbiont-facultative,spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,88,symbiont-obligate,spinose,0.02253521127
TR163-33,,-1.913,-82.568,2230,Pacific,88,undetermined,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,90,symbiont-barren,non-spinose,0.09666666666
TR163-33,,-1.913,-82.568,2230,Pacific,90,symbiont-barren,spinose,0.1666666667
TR163-33,,-1.913,-82.568,2230,Pacific,90,symbiont-bearing,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,90,symbiont-bearing,spinose,0.00333333333
TR163-33,,-1.913,-82.568,2230,Pacific,90,symbiont-facultative,non-spinose,0.67000000003
TR163-33,,-1.913,-82.568,2230,Pacific,90,symbiont-facultative,spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,90,symbiont-obligate,spinose,0.04666666667
TR163-33,,-1.913,-82.568,2230,Pacific,90,undetermined,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,92,symbiont-barren,non-spinose,0.03144654088
TR163-33,,-1.913,-82.568,2230,Pacific,92,symbiont-barren,spinose,0.20440251569
TR163-33,,-1.913,-82.568,2230,Pacific,92,symbiont-bearing,non-spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,92,symbiont-bearing,spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,92,symbiont-facultative,non-spinose,0.66981132071
TR163-33,,-1.913,-82.568,2230,Pacific,92,symbiont-facultative,spinose,0
TR163-33,,-1.913,-82.568,2230,Pacific,92,symbiont-obligate,spinose,0.05660377359
TR163-33,,-1.913,-82.568,2230,Pacific,92,undetermined,non-spinose,0
U938,,-45.075,179.4983333,2700,Pacific,1.3,symbiont-barren,non-spinose,0
U938,,-45.075,179.4983333,2700,Pacific,1.3,symbiont-barren,spinose,0
U938,,-45.075,179.4983333,2700,Pacific,1.3,symbiont-bearing,non-spinose,0
U938,,-45.075,179.4983333,2700,Pacific,1.3,symbiont-bearing,spinose,0
