Core,CoringDevice,Latitude,Longitude,WaterDepth_m,Ocean,SampleLabel,SampleDepthTop_m,SampleDepthBottom_m,SampleDepthMid_m,CalendarAge_cal_ky_BP,ChronozoneLevel,SedimentationRate_cm_ky,Laboratory,Publication,ChronologySource,AddedBy,DateOfAddition,Source,TaxonomicNotes,Count,QCNote,Dentigloborotalia_anfracta,Globorotalia_cavernula,Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii,Globorotalia_scitula,Globorotalia_truncatulinoides,Globorotalia_tumida,Globorotalia_ungulata,Globorotalia_theyeri,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globoquadrina_conglomerata,Globorotaloides_hexagonus,Berggrenia_pumilio,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Globigerinella_adamsi,Turborotalita_quinqueloba,Turborotalita_humilis,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Candeina_nitida,Globigerinita_glutinata,Globigerinita_uvula,Globigerinita_minuta,Tenuitella_iota,Hastigerina_pelagica,Hastigerinella_digitata,Globorotalia_menardii_Globorotalia_tumida,Globigerinoides_ruber_Globigerinoides_white,Turborotalita_humilis_Berggrenia_pumilio,Globorotalia_truncatulinoides_dextral_coiling,Globorotalia_truncatulinoides_sinistral_coiling,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Turborotalita_quinqueloba_dextral_coiling,Turborotalita_quinqueloba_sinistral_coiling,unidentified,siteID,sampleID,isCounts,inMARGO
E49-023,NA,-47.11666667,95.08333333,3206,Indian,NA,0.59,NA,NA,NA,2,2.86407767,NA,10.1029/91PA02994,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0.3,0,0,0,0.8,0,0,0,4.1,0,0.3,83.7,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,NA,NA,0,LGM_0232,LGM_0232_1,FALSE,TRUE
E55-006,NA,-38.8533,141.0633,2346,Indian,NA,0.4,NA,NA,NA,2,1.941747573,NA,10.1016/S0031-0182(97)00015-1,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,3,0,0,47,0,0,0,35,0,19,0,0,0,0,0,71,2,0,0,0,0,0,0,0,0,0,0,62,0,18,0,0,62,0,0,0,0,0,0,0,0,0,47,0,0,NA,NA,11,LGM_0233,LGM_0233_1,TRUE,TRUE
FR1/94-GC03,NA,-44.2606,149.9963889,2667,Pacific,NA,0.3,NA,NA,NA,2,1.45631068,NA,10.1016/j.quascirev.2004.07.020,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,5,0,0,14,0,0,0,38,0,81,35,0,0,0,0,169,2,0,0,0,1,0,0,0,1,0,0,32,0,0,0,0,15,0,0,0,0,0,0,0,0,2,12,0,1,NA,NA,0,LGM_0234,LGM_0234_1,TRUE,TRUE
FR10/95-GC05,NA,-14.00916667,121.0263333,2472,Indian,NA,0.67,NA,NA,NA,2,3.252427184,NA,10.1016/S0031-0182(98)00153-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0.647,0,9.38,0,3.24,0.3,0,0,0,12,3.2,0,3.56,0,0,0,2.9,1.29,1.6,0,26.2,3.88,4.21,0.647,0.3,2.59,0,0,0,0,3.56,0,0,19.7,0,0,0,0,0,NA,0,0,3.24,0,0,3.88,0,0,0.6,LGM_0235,LGM_0235_1,FALSE,TRUE
FR10/95-GC11,NA,-17.64283333,114.9988333,2458,Indian,NA,0.29,NA,NA,NA,2,1.40776699,NA,10.1016/S0031-0182(98)00153-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,8.31,0.33,1.99,0,0,0,2.99,4.32,3.65,0,1.66,0.33,0.33,0,5.32,1.66,0.66,0,28.57,4.65,2.99,1,0,2.66,0.66,0,0,0,4.98,0,0.33,21.93,0,0,0,0,0,0,0,0,1.99,0,0,4.65,0,0,0.33,LGM_0236,LGM_0236_1,FALSE,TRUE
FR10/95-GC14,NA,-20.04516667,112.6621667,997,Indian,NA,0.39,NA,NA,NA,2,1.893203883,NA,10.1016/S0031-0182(98)00153-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0.33,0,2.32,0,0.99,0.33,0,0,13.25,4.3,0.99,0,0.66,0,0.66,0,24.17,3.31,0.33,0,17.22,1.99,2.32,0,0.33,5.96,0.33,0,0,0,1.32,0,0,18.54,0,0,0,0,0,NA,0,0,0.99,0,0,1.99,0,0,0.33,LGM_0237,LGM_0237_1,FALSE,TRUE
FR10/95-GC17,NA,-22.129,113.5018333,1093,Indian,NA,1.43,NA,NA,NA,2,6.941747573,NA,10.1016/S0031-0182(98)00153-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,1.9,0,0.3,0,0,0,23.7,2.6,1,0,1,0,0,0,14.3,3.6,0,0,13.6,0.6,2.6,0,0,4.2,0,0,0,0.3,2.9,0,0,26.9,0,0,0,0,0,0,0,0,0.3,0,0,0.6,0,0,0.3,LGM_0238,LGM_0238_1,FALSE,TRUE
FR10/95-GC20,NA,-24.7445,111.8291667,841,Indian,NA,0.64,NA,NA,NA,2,3.106796117,NA,10.1016/S0031-0182(98)00153-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,0.6,0,0.3,0,0,0,29.1,2.5,0,0,0,0,0,0,11.9,5.3,0.3,0,18.4,0.9,2.8,0,0,1.3,0,0,0,0,2.5,0,0,23.8,0,0,0,0,0,0,0,0,0.3,0,0,0.9,0,0,0.3,LGM_0239,LGM_0239_1,FALSE,TRUE
FR10/95-GC29,NA,-30.99183333,114.5895,1220,Indian,NA,0.91,NA,NA,NA,2,4.417475728,NA,10.1016/S0031-0182(98)00153-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0.6,0.8,0,2.5,0.3,0,0,43.1,0,0.6,0,0,0,0,0,12.6,3.6,0.6,0,12,0,0.8,0,0,3.1,0.8,0,0.3,0.3,0.8,0,0,13.7,0,0,0,0,0,NA,0,0,0.3,2.2,0,0,NA,NA,3.4,LGM_0240,LGM_0240_1,FALSE,TRUE
FR2/96-GC10,NA,-24.46416667,108.5101667,2852,Indian,NA,0.26,NA,NA,NA,2,1.262135922,NA,10.1016/S0031-0182(98)00153-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,0.3,0.5,1.1,0,0,0,29.9,1.9,0,0,0.3,0,0,0,9.2,5.1,0.5,0,19.4,2.4,2.2,0.5,0.3,3.2,0,0,0,0.3,2.2,0,0,18.3,0,0,0,0,0,0,0,0,1.1,0,0,2.4,0,0,2.2,LGM_0241,LGM_0241_1,FALSE,TRUE
FR2/96-GC17,NA,-12.24666667,112.7378333,2571,Indian,NA,0.43,NA,NA,NA,1,2.087378641,NA,10.1016/S0031-0182(98)00153-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac; chronozone from SI of MARGO 2009 Nature Geoscience,0,0,0,0,15.7,0.3,1.96,1.6,0,0,0,16,8.8,0,5.55,0,0,0,8.49,0.3,1.31,0,19.9,5.23,0.3,0,0,4.9,0,0,0,0,0.3,0.3,0,7.8,0,0,0,0,0,NA,0,0,0,1.96,0,5.23,0,0,0.98,LGM_0242,LGM_0242_1,FALSE,TRUE
FR2/96-GC27,NA,-18.56183333,116.2668333,1024,Indian,NA,1.29,NA,NA,NA,2,6.262135922,NA,10.1016/S0031-0182(98)00153-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,5.3,0,0.33,0,0,0,0.33,2.98,1.98,0,4.96,0.33,0.99,0,4.3,1.3,1.66,0,38.4,9.6,6.29,0,0.33,5.96,0,0,0,0,1.7,0.33,0,11.92,0,0,0,0,0,0,0,0,0.33,0,0,9.6,0,0,0.99,LGM_0243,LGM_0243_1,FALSE,TRUE
K12,NA,2.688888889,127.7361111,3510,Pacific,NA,2.8675,NA,NA,NA,2,13.91990291,NA,10.1016/0031-0182(93)90157-E,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0.3,0,14.1,0,0,0,0,0,0,34,6.3,0,10.2,0,0,0,10.5,1.2,0.3,0,10.8,0.6,0.6,0,0,0,0,0,0,0,0.9,0,0,15.7,0,0,0,0,0,14.1,0,0,0,0,0,0.6,0,0,0,LGM_0244,LGM_0244_1,FALSE,TRUE
MD76-131,NA,15.32,72.34,1230,Indian,NA,1.9,NA,NA,NA,4,9.223300971,NA,"Prell, W.L., 1985. The stability of low-latitude sea surface temperatures: an evaluation of the CLIMAP reconstruction with emphasis on the positive SST anomalies. Technical Report TR025, US Department of Energy, Washington, DC.",NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,0,0.5,0,0,0,0,0,5.5,0,0,4.5,0.5,1.4,0,12.3,1.8,0.9,0,30.9,12.7,4.1,1.4,0,4.5,0.9,0,0,0,1.8,0,0,16.4,0,0,0,0,0,0,0,0,0,0,0,12.7,0,0,0,LGM_0245,LGM_0245_1,FALSE,TRUE
MD77-169,NA,10.13,95.03,2360,Indian,NA,1.51,NA,NA,NA,4,7.330097087,NA,"Prell, W.L., 1985. The stability of low-latitude sea surface temperatures: an evaluation of the CLIMAP reconstruction with emphasis on the positive SST anomalies. Technical Report TR025, US Department of Energy, Washington, DC.",NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0.3,0,0,0.3,0,0,0,0,0,15.6,0,0,7.5,1,1.3,0,9.4,1,1.8,0,29.4,4.7,3.6,0.3,0.3,1.6,8.6,0,0,0,1,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,LGM_0246,LGM_0246_1,FALSE,TRUE
MD77-171,NA,11.46,94.09,1760,Indian,NA,2.61,NA,NA,NA,4,12.66990291,NA,"Prell, W.L., 1985. The stability of low-latitude sea surface temperatures: an evaluation of the CLIMAP reconstruction with emphasis on the positive SST anomalies. Technical Report TR025, US Department of Energy, Washington, DC.",NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,0,0.5,0,0,0,0,0,12.5,0,0,4.6,1.7,2.4,0,11,1.4,0.5,0,27.6,5.3,9.1,1,0.2,2.6,2.6,0,0,0,3.4,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,LGM_0247,LGM_0247_1,FALSE,TRUE
MD77-179,NA,18.22,91.01,1986,Indian,NA,0.52,NA,NA,NA,4,2.524271845,NA,"Prell, W.L., 1985. The stability of low-latitude sea surface temperatures: an evaluation of the CLIMAP reconstruction with emphasis on the positive SST anomalies. Technical Report TR025, US Department of Energy, Washington, DC.",NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,0,0.4,0,0,0,0,0,8.1,0,0,10.6,0.7,1.5,0,11.3,2.6,1.3,0,12.4,5.6,6.3,1.3,0.4,1.7,2.6,0,0,0,2.6,0,0,30.7,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,LGM_0248,LGM_0248_1,FALSE,TRUE
MD77-180,NA,18.28,89.51,1986,Indian,NA,1.81,NA,NA,NA,4,8.786407767,NA,"Prell, W.L., 1985. The stability of low-latitude sea surface temperatures: an evaluation of the CLIMAP reconstruction with emphasis on the positive SST anomalies. Technical Report TR025, US Department of Energy, Washington, DC.",NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,6.4,1,1.2,0,11.8,1.2,0.7,0,20.4,11.1,3.4,1,0,4.2,3.4,0,0,0,1.7,0,0,25.1,0,0,0,0,0,0,0,0,0,0,0,11.1,0,0,0,LGM_0249,LGM_0249_1,FALSE,TRUE
MD77-191,NA,7.3,76.43,1254,Indian,NA,6.72,NA,NA,NA,4,32.62135922,NA,"Prell, W.L., 1985. The stability of low-latitude sea surface temperatures: an evaluation of the CLIMAP reconstruction with emphasis on the positive SST anomalies. Technical Report TR025, US Department of Energy, Washington, DC.",NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0.6,0,0,0,0,0,0,0,0,18.8,0,0,2.9,0.6,4.7,0,31.8,2.9,0,0,8.8,5.3,3.5,0,0,1.2,2.4,0,0,0,4.7,0,0,11.8,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,LGM_0250,LGM_0250_1,FALSE,TRUE
MD77-194,NA,10.28,75.14,1222,Indian,NA,3.11,NA,NA,NA,4,15.09708738,NA,"Prell, W.L., 1985. The stability of low-latitude sea surface temperatures: an evaluation of the CLIMAP reconstruction with emphasis on the positive SST anomalies. Technical Report TR025, US Department of Energy, Washington, DC.",NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,0,0.6,0,0,0,0,0,10.7,0,0,1.2,0.6,3.2,0,27.7,0.3,0.3,0,23.1,5.8,5.2,0,0,1.7,4.9,0,0,0,4,0.3,0,10.4,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,LGM_0251,LGM_0251_1,FALSE,TRUE
MD77-203,NA,20.42,59.34,2442,Indian,NA,3.41,NA,NA,NA,4,16.55339806,NA,"Prell, W.L., 1985. The stability of low-latitude sea surface temperatures: an evaluation of the CLIMAP reconstruction with emphasis on the positive SST anomalies. Technical Report TR025, US Department of Energy, Washington, DC.",NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,0,0,0,0,0,0,0,3.4,0.6,0.3,1.1,0,0,0,28.9,15.4,0,0,14,3.4,0.3,10,0,2.9,12,0,1.7,0,1.1,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,3.4,NA,NA,0,LGM_0252,LGM_0252_1,FALSE,TRUE
MD88-770,NA,-46.01666667,96.46666667,3290,Indian,NA,1.12,NA,NA,NA,1,5.436893204,NA,10.1029/95PA02255,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac; chronozone from SI of MARGO 2009 Nature Geoscience,0,0,0,0,0,0,1,0,0,0,0,0,2,206,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,LGM_0253,LGM_0253_1,TRUE,TRUE
ODP site 828,NA,-15.2889,166.2839,3086.7,Pacific,NA,12.38,NA,NA,NA,2,60.09708738,NA,10.1016/0031-0182(94)90133-3,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0.97,0,4.84,0.97,0,0.32,0,0,0.64,6.13,0.32,0,3.55,0,0,0,7.74,0,0.64,0,34.8,8.06,0.64,3.55,0,4.84,0.32,0,0,0,0.64,0,0,18.4,0,0,0,0,0,5.16,0,0,0,0,0,8.06,0,0,1.61,LGM_0254,LGM_0254_1,FALSE,TRUE
ODP122-760A,NA,-16.922,115.5413333,1970,Indian,NA,0.39,NA,NA,NA,2,1.893203883,NA,10.1016/0377-8398(94)90020-5,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,2,0,23,3,10,7,0,0,8,37,4,1,4,0,0,0,2,5,4,0,100,17,2,6,0,21,1,0,0,0,4,1,1,63,0,0,0,0,0,NA,0,0,10,0,0,17,0,0,0,LGM_0255,LGM_0255_1,TRUE,TRUE
ODP122-762B,NA,-19.88733333,112.254,1360,Indian,NA,0.8,NA,NA,NA,2,3.883495146,NA,10.1016/0377-8398(94)90020-5,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,4,3,14,1,5,1,0,0,30,30,2,0,1,3,3,0,7,8,2,0,71,15,3,5,0,15,0,0,0,0,2,1,0,40,0,0,0,0,0,NA,0,0,4,1,0,15,0,0,5,LGM_0256,LGM_0256_1,TRUE,TRUE
P69,NA,-40.39666667,177.9966667,2195,Pacific,NA,3.9,NA,NA,NA,2,18.93203883,NA,10.1029/97PA02982,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,12,1,0,1,4,0,0,0,61,12,97,39,0,0,0,0,62,4,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,NA,NA,0,LGM_0257,LGM_0257_1,TRUE,TRUE
Q200,NA,-45.995,172.025,1370,Pacific,NA,0.59,NA,NA,NA,2,2.86407767,NA,10.1029/97PA02982,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,0,0,1,0,0,0,2,0,1,251,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,LGM_0258,LGM_0258_1,TRUE,TRUE
Q585,NA,-49.70333333,-177.99,4354,Pacific,NA,0.73,NA,NA,NA,2,3.54368932,NA,10.1029/97PA02982,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac. original longitude: 182.075,0,0,0,0,0,0,0,0,0,0,3,0,1,325,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGM_0259,LGM_0259_1,TRUE,TRUE
R657 (S),NA,-42.53333333,-178.4916667,1408,Pacific,NA,0.5,NA,NA,NA,2,2.427184466,NA,10.1029/2001PA000640,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac. original longitude: 181.5083333,0,0,1,2,0,0,23,0,0,0,107,19,130,24,0,0,0,0,60,0,0,0,0,1,0,1,0,0,0,0,51,0,0,0,0,32,0,0,0,0,0,0,0,0,1,22,0,1,NA,NA,4,LGM_0260,LGM_0260_1,TRUE,TRUE
R657 (W),NA,-42.53333333,-178.4916667,1408,Pacific,NA,0.5,NA,NA,NA,2,2.427184466,NA,10.1029/97PA02982,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac. original longitude: 181.5083333,0,0,8,0,0,3,22,0,0,0,77,6,79,24,0,0,0,0,47,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,15,0,0,0,0,0,0,0,0,0,22,0,0,NA,NA,1,LGM_0261,LGM_0261_1,TRUE,TRUE
RC08-039,NA,-42.88333333,42.35,4330,Indian,NA,0.7,NA,NA,NA,2,3.398058252,NA,10.1016/0033-5894(80)90014-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,0,0,1,0,0,0,1,0,37,223,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,LGM_0262,LGM_0262_1,TRUE,TRUE
RC08-078,NA,-44.78333333,-175.7666667,1756,Pacific,NA,0.5,NA,NA,NA,3,2.427184466,NA,10.1029/1999PA900047,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac. original longitude: 184.2333333,0,0,0,0,0,0,23,0,0,0,74,18,34,11,0,0,1,0,68,5,0,0,0,0,0,6,0,0,1,0,26,0,0,0,0,14,0,0,0,0,0,0,0,0,4,19,0,0,NA,NA,0,LGM_0263,LGM_0263_1,TRUE,TRUE
RC09-148,NA,-29.68,113.7,2056,Indian,NA,0.19,NA,NA,NA,3,0.922330097,NA,10.1016/0377-8398(94)90020-5,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,1,2,0,2,3,0,0,0,160,15,0,0,0,0,0,0,14,17,0,0,71,23,1,0,0,5,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,1,2,0,23,0,0,18,LGM_0264,LGM_0264_1,TRUE,TRUE
RC09-150 (P),NA,-31.28333333,114.5516667,2703,Indian,NA,0.8,NA,NA,NA,2,3.883495146,NA,10.1016/0033-5894(80)90014-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,5,0,11,14,0,0,0,153,3,5,0,3,0,0,0,25,11,0,0,11,8,3,3,3,5,8,0,0,0,8,0,0,22,0,0,0,0,0,0,0,0,3,11,0,8,0,0,0,LGM_0265,LGM_0265_1,TRUE,TRUE
RC09-150 (W),NA,-31.28333333,114.5516667,2703,Indian,NA,0.9,NA,NA,NA,2,4.368932039,NA,10.1016/0377-8398(94)90020-5,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,0,3,5,0,0,0,171,3,7,4,0,0,0,0,29,9,0,0,11,1,0,0,0,0,2,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,5,0,1,0,0,15,LGM_0266,LGM_0266_1,TRUE,TRUE
RC09-161,NA,19.56833333,59.595,3332,Indian,NA,1.6,NA,NA,NA,4,7.766990291,NA,10.1016/0033-5894(80)90014-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,1,0,19,5,0,0,0,0,0,20,6,0,6,0,0,0,87,2,0,0,33,17,0,14,1,5,14,0,1,1,8,0,0,60,0,0,0,0,0,0,0,0,0,0,0,17,NA,NA,0,LGM_0267,LGM_0267_1,TRUE,TRUE
RC09-162,NA,19.07666667,60.42166667,3092,Indian,NA,0.5,NA,NA,NA,2,2.427184466,NA,10.1016/0033-5894(80)90014-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,24,0,0,9,0,0,0,41,0,0,11,0,1,0,66,11,0,0,39,23,2,10,0,7,5,0,0,0,7,0,0,46,0,0,0,0,0,NA,0,0,0,0,0,23,0,0,0,LGM_0268,LGM_0268_1,TRUE,TRUE
RC10-131,NA,-14.53,157.97,2933,Pacific,NA,0.3,NA,NA,NA,2,1.45631068,NA,10.1029/PA004i006p00615,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,0,1,0,1,1,0,0,0,15,0,0,8,0,0,0,15,8,4,0,89,22,8,3,2,17,9,0,0,0,3,2,0,71,0,0,0,0,0,2,0,0,1,0,7,15,0,0,10,LGM_0269,LGM_0269_1,TRUE,TRUE
RC11-120,NA,-43.51666667,79.86666667,3193,Indian,NA,0.74,NA,NA,NA,2,3.59223301,NA,10.1016/0033-5894(80)90014-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,1,0,0,0,6,0,0,0,5,0,24,179,0,0,0,0,76,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,NA,NA,0,LGM_0270,LGM_0270_1,TRUE,TRUE
RC11-121,NA,-39.71666667,82.25,3426,Indian,NA,0.4,NA,NA,NA,3,1.941747573,NA,10.1016/0033-5894(80)90014-9,NA,Timothy Barrows,01/01/1999,https://doi.pangaea.de/10.1594/PANGAEA.227319,"merged menardii and menardii flexuosa, merged crassula with unID",NA,original Ocean: IndoPac,0,0,0,1,0,2,13,0,0,0,19,0,51,27,0,0,0,0,96,36,0,0,2,0,0,1,0,0,0,0,28,0,0,0,0,25,0,0,0,0,0,0,0,0,0,13,0,0,NA,NA,0,LGM_0271,LGM_0271_1,TRUE,TRUE
